"","endTime","artistName","trackName","msPlayed"
"20200","2023-08-12 17:37","The Arcs","Heaven Is A Place",289826
"20201","2023-08-12 17:40","GANGS OF KIN","Haterchild",166663
"20202","2023-08-12 17:43","Evalyn","A Pill to Crush",221052
"20203","2023-08-12 17:47","Lecx Stacy","Haunted Be Thy",220000
"20204","2023-08-12 17:51","Dux","Responsible",217467
"20205","2023-08-12 17:54","JIL","Freak",222175
"20206","2023-08-12 17:57","Amindi","death proof",176318
"20207","2023-08-12 18:01","Ford Chupik","Feelings on My Mind",221274
"20208","2023-08-12 23:19","The Natural Synthetic","Sacrifices",201851
"20209","2023-08-12 23:19","Jamie Miller","It Is What It Is",38916
"20210","2023-08-12 23:20","Justin Timberlake","SexyBack (feat. Timbaland)",7871
"20211","2023-08-12 23:22","Sam Smith","Unholy (feat. Kim Petras)",156943
"20212","2023-08-12 23:25","Post Malone","Chemical",184013
"20213","2023-08-12 23:28","The Chainsmokers","High",136537
"20214","2023-08-12 23:30","Jason Derulo","Talk Dirty (feat. 2 Chainz)",177685
"20215","2023-08-12 23:33","GAYLE","abcdefu",168601
"20216","2023-08-12 23:34","Masego","Mystery Lady (feat. Don Toliver)",25704
"20217","2023-08-12 23:34","Bea Miller","lonely bitch",25787
"20218","2023-08-12 23:37","KAYTRANADA","Vex Oh (feat. Eight9FLY)",162146
"20219","2023-08-12 23:40","Bea Miller","FEEL SOMETHING DIFFERENT",207327
"20220","2023-08-12 23:43","TOTO","Africa",144079
"20221","2023-08-12 23:43","The Band","Atlantic City",41261
"20222","2023-08-12 23:46","JAWNY","Super Bad Mantra",170211
"20223","2023-08-12 23:51","Miki Matsubara","Mayonaka no Door / Stay With Me",312293
"20224","2023-08-12 23:55","WALK THE MOON","Shut Up and Dance",199080
"20225","2023-08-12 23:59","The Happy Fits","Dirty Imbecile",239612
"20226","2023-08-13 00:02","Holly Humberstone","Scarlett",196226
"20227","2023-08-13 00:05","Wallows","OK",193293
"20228","2023-08-13 00:09","Cautious Clay","Cold War",202597
"20229","2023-08-13 00:12","Dominic Fike","Chicken Tenders",170405
"20230","2023-08-13 00:15","Sean Paul","Temperature",218573
"20231","2023-08-13 00:15","Sam Smith","Unholy (feat. Kim Petras)",4301
"20232","2023-08-13 00:15","The Chainsmokers","High",1486
"20233","2023-08-13 00:19","slenderbodies","anemone",228061
"20234","2023-08-13 00:22","Party in the Hills","Crabwalk",174782
"20235","2023-08-13 00:24","Duke & Jones","Jiggle Jiggle",97208
"20236","2023-08-13 00:28","Clairo","Bags",260520
"20237","2023-08-13 00:31","Lil Nas X","LOST IN THE CITADEL",170322
"20238","2023-08-13 00:36","Tom Misch","Disco Yes",280878
"20239","2023-08-13 00:39","SK8","Girl Next Door (Remix) [feat. Wiz Khalifa, DVBBS]",215841
"20240","2023-08-13 00:44","Black Eyed Peas","I Gotta Feeling",289133
"20241","2023-08-13 00:47","Aminé","Spice Girl",173946
"20242","2023-08-13 00:50","BAYNK","Esther",192138
"20243","2023-08-13 00:54","Cher","Believe",239026
"20244","2023-08-13 00:58","The Killers","Mr. Brightside",222973
"20245","2023-08-13 01:01","Shaqdi","Boogie Woogie",173035
"20246","2023-08-13 01:04","Post Malone","Chemical",184013
"20247","2023-08-13 01:05","Dominic Fike","Babydoll",97960
"20248","2023-08-13 01:08","Bea Miller","lonely bitch",175997
"20249","2023-08-13 01:12","Sigala","Lasting Lover",218358
"20250","2023-08-13 01:15","Paramore","Hard Times",182693
"20251","2023-08-13 01:21","Beck","Debra",343360
"20252","2023-08-13 01:26","Mark Ronson","Daffodils (feat. Kevin Parker)",298133
"20253","2023-08-13 01:28","FINNEAS","I Don't Miss You at All",128916
"20254","2023-08-13 01:32","Post Malone","rockstar (feat. 21 Savage)",218146
"20255","2023-08-13 01:36","Houses","Fast Talk",259950
"20256","2023-08-13 01:38","Emei","Scatterbrain",129938
"20257","2023-08-13 01:41","tobi lou","I Was Sad Last Night I'm OK Now",190560
"20258","2023-08-13 01:45","STRFKR","Satellite",236280
"20259","2023-08-13 01:49","Alfie Templeman","Happiness In Liquid Form",212824
"20260","2023-08-13 01:52","Tyler Childers","Charleston Girl (Live)",179720
"20261","2023-08-13 01:54","Paul McCartney","The Kiss Of Venus (Dominic Fike)",143530
"20262","2023-08-13 01:57","Remi Wolf","Hello Hello Hello",172023
"20263","2023-08-13 02:01","Taylor Swift","Don’t Blame Me",236413
"20264","2023-08-13 02:05","Robinson","Medicine",225587
"20265","2023-08-13 02:08","MUNA","Silk Chiffon",206586
"20266","2023-08-13 02:11","Carter Vail","I WANT YOU",163000
"20267","2023-08-13 02:14","Phantastic Ferniture","Fuckin 'n' Rollin",203726
"20268","2023-08-13 02:18","Holly Humberstone","Scarlett",196226
"20269","2023-08-13 02:20","Remi Wolf","Monte Carlo",143793
"20270","2023-08-13 02:24","Frank Ocean","Lost",234093
"20271","2023-08-13 02:27","Taylor Swift","The Man",190360
"20272","2023-08-13 02:31","Glass Animals","Heat Waves",238805
"20273","2023-08-13 02:33","Navagio","Where Are You Now",140516
"20274","2023-08-13 02:37","Remi Wolf","Photo ID (with Dominic Fike)",209970
"20275","2023-08-13 02:42","Blackstreet","No Diggity",304600
"20276","2023-08-13 02:45","KAYTRANADA","10%",186680
"20277","2023-08-13 02:48","NEIKED","Better Days (NEIKED x Mae Muller x Polo G)",160656
"20278","2023-08-13 02:50","Jamie Miller","It Is What It Is",125746
"20279","2023-08-13 02:53","Surf Curse","Disco",7894
"20280","2023-08-13 02:53","Vince Staples","Lift Me Up",928
"20281","2023-08-13 02:53","Fred Nevché","La responsabilité des rêves",1950
"20282","2023-08-13 02:53","Mt. Joy","Dirty Love",13003
"20283","2023-08-13 02:53","Lil Nas X","INDUSTRY BABY (feat. Jack Harlow)",3552
"20284","2023-08-13 02:53","Fleet Foxes","The Shrine / An Argument",1764
"20285","2023-08-13 02:53","Peter Cat Recording Co.","Memory Box",165977
"20286","2023-08-13 02:54","Beck","Debra",8034
"20287","2023-08-13 02:55","The Chainsmokers","High",41470
"20288","2023-08-13 02:58","Bea Miller","lonely bitch",175997
"20289","2023-08-13 03:00","Paul McCartney","The Kiss Of Venus (Dominic Fike)",143530
"20290","2023-08-13 03:03","Holly Humberstone","Scarlett",196226
"20291","2023-08-13 03:05","Emei","Scatterbrain",129938
"20292","2023-08-13 03:08","Sam Smith","Unholy (feat. Kim Petras)",156943
"20293","2023-08-13 03:11","Party in the Hills","Crabwalk",174782
"20294","2023-08-13 03:14","Remi Wolf","Photo ID (with Dominic Fike)",209970
"20295","2023-08-13 03:16","Dominic Fike","Babydoll",97960
"20296","2023-08-13 03:20","slenderbodies","anemone",228061
"20297","2023-08-13 03:23","Cautious Clay","Cold War",202597
"20298","2023-08-13 03:27","Parcels","Tieduprightnow",249956
"20299","2023-08-13 03:30","FINNEAS","I Don't Miss You at All",128916
"20300","2023-08-13 03:34","Justin Timberlake","SexyBack (feat. Timbaland)",242733
"20301","2023-08-13 03:35","Party in the Hills","Crabwalk",63793
"20302","2023-08-13 17:46","Duke & Jones","Jiggle Jiggle",3370
"20303","2023-08-13 17:46","Party in the Hills","Crabwalk",1505
"20304","2023-08-13 17:49","The Natural Synthetic","Sacrifices",183788
"20305","2023-08-13 17:51","Robby Hunter Band","Qué Pasó",154860
"20306","2023-08-13 17:55","Paris Paloma","labour",237744
"20307","2023-08-13 17:57","Moglii","Tonic Water - dazy Remix",120666
"20308","2023-08-14 12:25","Moglii","Tonic Water - dazy Remix",10317
"20309","2023-08-14 12:30","Glass Animals","Your Love (Deja Vu) - Stripped Back",248838
"20310","2023-08-14 12:30","On Planets","Don't Think So Hard",18620
"20311","2023-08-14 12:33","Glass Animals","Waterfalls Coming Out Your Mouth",161789
"20312","2023-08-14 12:38","Ark Patrol","Darling, You Can't Walk Away",183154
"20313","2023-08-14 12:41","ANIMA!","Overflow",227506
"20314","2023-08-14 12:43","Telula","Let Me In",128071
"20315","2023-08-14 12:44","SN0WCRASH","Switching Off",28189
"20316","2023-08-14 12:47","The Dropout","Missed Messages",211552
"20317","2023-08-14 12:50","Absofacto","Someone Else’s Dream (slenderbodies Remix)",177913
"20318","2023-08-14 15:23","sharks!","black hole",134351
"20319","2023-08-14 15:23","O Mer","Semi-Automatic",1137
"20320","2023-08-14 15:23","Fewjar","Skeleton",5897
"20321","2023-08-14 15:24","Bridget Kearney","I Bet Ur",3506
"20322","2023-08-14 15:24","Tonio Sagan","Rise",9914
"20323","2023-08-14 15:24","GRiZ","Know Time Like The Present",70611
"20324","2023-08-14 15:24","Trip the Witch","Planet Td1",1044
"20325","2023-08-14 15:27","NF","When I Grow Up",196800
"20326","2023-08-14 15:32","Slothrust","Cranium",290498
"20327","2023-08-14 15:35","Baby Bulldog","I Rly Rly Like U - Coast Modern Remix",146610
"20328","2023-08-14 15:38","Chon","Nayhoo",171071
"20329","2023-08-14 15:41","Paris Paloma","the fruits",209698
"20330","2023-08-14 15:44","Drakudasai","Falling",184389
"20331","2023-08-14 15:50","Coheed and Cambria","Welcome Home",374973
"20332","2023-08-14 15:53","Carter Vail","I WANT YOU",163000
"20333","2023-08-14 15:56","Fujitsu","sand castles",147692
"20334","2023-08-14 15:59","The Natural Synthetic","Sacrifices",183788
"20335","2023-08-14 16:01","Robby Hunter Band","Qué Pasó",154860
"20336","2023-08-14 16:04","Moglii","Tonic Water - dazy Remix",140624
"20337","2023-08-14 16:07","Nitemayor","Vampire",214640
"20338","2023-08-14 16:10","Bea Miller","lonely bitch",175997
"20339","2023-08-14 16:14","Paris Paloma","labour",237744
"20340","2023-08-14 16:18","FKJ","Ylang Ylang",213000
"20341","2023-08-14 16:22","NF","I Miss The Days",269184
"20342","2023-08-14 16:26","NF","The Search",248053
"20343","2023-08-14 16:30","JAWNY","wide eyed",214068
"20344","2023-08-14 16:34","NF","HOPE",264473
"20345","2023-08-14 16:38","Hiroyuki Sawano","DOA",206026
"20346","2023-08-14 16:42","The Knocks","Slow Song (with Dragonette)",253723
"20347","2023-08-14 16:46","Hiroyuki Sawano","NEXUS",229266
"20348","2023-08-14 16:50","Sam Smith","I'm Not Here To Make Friends",229604
"20349","2023-08-14 16:52","Civ Pierre","24",145280
"20350","2023-08-14 16:58","Sweet Pill","Diamond Eyes - somenaan Remix",344000
"20351","2023-08-14 17:02","HONEYMOAN","Low Blow",237293
"20352","2023-08-14 17:11","Caroline Rose","Jeannie Becomes A Mom",88830
"20353","2023-08-14 17:11","Fujitsu","sand castles",5781
"20354","2023-08-14 17:11","NF","The Search",1184
"20355","2023-08-14 17:11","NF","CAREFUL",6455
"20356","2023-08-14 17:11","NF","I Miss The Days",859
"20357","2023-08-14 17:15","NF","HOPE",264473
"20358","2023-08-14 17:19","Hiroyuki Sawano","DOA",206026
"20359","2023-08-14 17:23","The Knocks","Slow Song (with Dragonette)",253723
"20360","2023-08-14 17:27","Hiroyuki Sawano","NEXUS",229266
"20361","2023-08-14 17:31","Sam Smith","I'm Not Here To Make Friends",229604
"20362","2023-08-14 17:33","Civ Pierre","24",145280
"20363","2023-08-14 17:39","Sweet Pill","Diamond Eyes - somenaan Remix",344000
"20364","2023-08-14 19:05","HONEYMOAN","Low Blow",186574
"20365","2023-08-14 19:09","Caroline Rose","Jeannie Becomes A Mom",9729
"20366","2023-08-14 19:15","Bridget Kearney","I Bet Ur",315000
"20367","2023-08-14 19:16","NF","CAREFUL",96514
"20368","2023-08-14 19:20","NF","When I Grow Up",196800
"20369","2023-08-14 19:24","Slothrust","Cranium",290498
"20370","2023-08-14 19:27","Baby Bulldog","I Rly Rly Like U - Coast Modern Remix",146610
"20371","2023-08-14 19:30","Chon","Nayhoo",171071
"20372","2023-08-14 19:33","Paris Paloma","the fruits",209698
"20373","2023-08-14 19:36","Drakudasai","Falling",184389
"20374","2023-08-14 19:40","Coheed and Cambria","Welcome Home",1648
"20375","2023-08-14 19:40","Coheed and Cambria","Welcome Home",229719
"20376","2023-08-14 19:44","Coheed and Cambria","A Favor House Atlantic",221773
"20377","2023-08-14 19:48","Coheed and Cambria","Number City",228839
"20378","2023-08-14 19:53","Coheed and Cambria","Time Consumer",341693
"20379","2023-08-14 19:59","Coheed and Cambria","Neverender",322173
"20380","2023-08-14 20:03","Coheed and Cambria","The Liars Club",228834
"20381","2023-08-14 20:07","Coheed and Cambria","Gravemakers & Gunslingers",260653
"20382","2023-08-14 20:12","Coheed and Cambria","Devil In Jersey City",287866
"20383","2023-08-14 20:16","Coheed and Cambria","Love Protocol",269413
"20384","2023-08-14 20:22","Coheed and Cambria","Three Evils (Embodied in Love and Shadow)",311880
"20385","2023-08-14 20:25","Coheed and Cambria","Here We Are Juggernaut",224066
"20386","2023-08-14 20:30","Coheed and Cambria","Delirium Trigger",287560
"20387","2023-08-14 20:36","Coheed and Cambria","The Gutter",349626
"20388","2023-08-14 20:41","Coheed and Cambria","Feathers",295360
"20389","2023-08-14 20:44","Coheed and Cambria","Wake Up",215946
"20390","2023-08-14 20:48","Coheed and Cambria","Beautiful Losers",215293
"20391","2023-08-14 20:52","Coheed and Cambria","A Disappearing Act",209596
"20392","2023-08-14 20:55","Coheed and Cambria","The Afterman",191106
"20393","2023-08-14 21:00","Coheed and Cambria","The Pavilion (A Long Way Back)",311653
"20394","2023-08-14 21:05","Coheed and Cambria","Cuts Marked In the March of Men",300373
"20395","2023-08-14 21:13","Coheed and Cambria","In Keeping Secrets of Silent Earth: 3",492306
"20396","2023-08-14 21:19","Coheed and Cambria","Welcome Home",374973
"20397","2023-08-14 21:21","Coheed and Cambria","No World for Tomorrow",107099
"20398","2023-08-14 21:27","Bridget Kearney","I Bet Ur",315000
"20399","2023-08-14 21:27","NF","CAREFUL",0
"20400","2023-08-14 21:30","NF","When I Grow Up",196800
"20401","2023-08-14 21:32","Slothrust","Cranium",111548
"20402","2023-08-14 21:33","Paris Paloma","the fruits",62879
"20403","2023-08-14 21:34","CORPSE","CODE MISTAKE",77902
"20404","2023-08-14 21:35","Nicki Minaj","Barbie World (with Aqua) [From Barbie The Album]",23080
"20405","2023-08-14 21:35","Dua Lipa","Dance The Night (From Barbie The Album)",1927
"20406","2023-08-14 21:35","Billie Eilish","What Was I Made For? [From The Motion Picture ""Barbie""]",2600
"20407","2023-08-14 21:36","Dua Lipa","Dance The Night (From Barbie The Album)",43607
"20408","2023-08-14 21:36","Billie Eilish","What Was I Made For? [From The Motion Picture ""Barbie""]",882
"20409","2023-08-14 21:36","Charli XCX","Speed Drive (From Barbie The Album)",21292
"20410","2023-08-14 21:37","Ryan Gosling","I’m Just Ken",61881
"20411","2023-08-14 21:43","Ava Max","Choose Your Fighter",111610
"20412","2023-08-14 21:44","FIFTY FIFTY","Barbie Dreams (feat. Kaliii) [From Barbie The Album]",32786
"20413","2023-08-14 21:45","Tame Impala","Journey To The Real World",3645
"20414","2023-08-14 21:45","Lizzo","Pink",11168
"20415","2023-08-14 21:45","KAROL G","WATATI (feat. Aldo Ranks) [From Barbie The Album]",58049
"20416","2023-08-14 21:47","Ryan Gosling","Push (From Barbie The Album)",3459
"20417","2023-08-14 21:47","Sam Smith","Man I Am",123274
"20418","2023-08-14 21:48","The Kid LAROI","Forever & Again",26749
"20419","2023-08-14 21:48","Lizzo","Pink (Bad Day) [From Barbie The Album]",3761
"20420","2023-08-14 21:48","HAIM","Home",5456
"20421","2023-08-14 21:48","Dominic Fike","Hey Blondie",13931
"20422","2023-08-14 21:49","GAYLE","butterflies",12120
"20423","2023-08-14 21:49","Khalid","Silver Platter",38963
"20424","2023-08-14 21:49","PinkPantheress","Angel (From Barbie The Album)",7198
"20425","2023-08-14 21:50","Mark Ronson","Meeting Ruth",18784
"20426","2023-08-14 21:50","Spice Girls","Spice Up Your Life",3877
"20427","2023-08-14 21:50","Brandi Carlile","Closer To Fine (From Barbie The Album)",42562
"20428","2023-08-14 21:50","Cyndi Lauper","Girls Just Want to Have Fun",3250
"20429","2023-08-14 22:48","Indigo Girls","Closer to Fine",160287
"20430","2023-08-15 00:25","Ava Max","Choose Your Fighter",1277
"20431","2023-08-15 00:25","The Kid LAROI","Forever & Again",5596
"20432","2023-08-15 00:25","Tame Impala","Journey To The Real World",2414
"20433","2023-08-15 00:25","FIFTY FIFTY","Barbie Dreams (feat. Kaliii) [From Barbie The Album]",5596
"20434","2023-08-15 00:25","GAYLE","butterflies",1787
"20435","2023-08-15 00:25","Indigo Girls","Closer to Fine",1160
"20436","2023-08-15 00:25","Khalid","Silver Platter",1671
"20437","2023-08-15 00:25","Lizzo","Pink (Bad Day) [From Barbie The Album]",1114
"20438","2023-08-15 00:25","HAIM","Home",1532
"20439","2023-08-15 00:25","Mark Ronson","Meeting Ruth",859
"20440","2023-08-15 00:25","Spice Girls","Spice Up Your Life",1973
"20441","2023-08-15 00:25","Dominic Fike","Hey Blondie",1369
"20442","2023-08-15 00:25","Lizzo","Pink",1509
"20443","2023-08-15 00:25","Brandi Carlile","Closer To Fine (From Barbie The Album)",1277
"20444","2023-08-15 00:25","Matchbox Twenty","Push",859
"20445","2023-08-15 00:25","Matchbox Twenty","Push",4992
"20446","2023-08-15 00:25","Ryan Gosling","Push (From Barbie The Album)",1648
"20447","2023-08-15 00:25","Olivia Newton-John","Xanadu",10309
"20448","2023-08-15 00:25","Cyndi Lauper","Girls Just Want to Have Fun",1091
"20449","2023-08-15 00:25","PinkPantheress","Angel (From Barbie The Album)",1160
"20450","2023-08-15 00:25","Sam Smith","Man I Am",1927
"20451","2023-08-15 00:25","KAROL G","WATATI (feat. Aldo Ranks) [From Barbie The Album]",1346
"20452","2023-08-15 00:26","Ryan Gosling","I’m Just Ken",1718
"20453","2023-08-15 00:28","Ava Max","Choose Your Fighter",1718
"20454","2023-08-15 00:28","Ava Max","Choose Your Fighter",137514
"20455","2023-08-15 00:28","Ryan Gosling","I’m Just Ken",2020
"20456","2023-08-15 00:28","FIFTY FIFTY","Barbie Dreams (feat. Kaliii) [From Barbie The Album]",5044
"20457","2023-08-15 00:28","Billie Eilish","What Was I Made For? [From The Motion Picture ""Barbie""]",2345
"20458","2023-08-15 00:28","Charli XCX","Speed Drive (From Barbie The Album)",1253
"20459","2023-08-15 00:31","Dua Lipa","Dance The Night (From Barbie The Album)",1184
"20460","2023-08-15 00:31","Dua Lipa","Dance The Night (From Barbie The Album)",176579
"20461","2023-08-15 00:31","Billie Eilish","What Was I Made For? [From The Motion Picture ""Barbie""]",5870
"20462","2023-08-15 00:33","Nicki Minaj","Barbie World (with Aqua) [From Barbie The Album]",109750
"20463","2023-08-15 00:35","Ryan Gosling","I’m Just Ken",1811
"20464","2023-08-15 00:35","Dua Lipa","Dance The Night (From Barbie The Album)",107344
"20465","2023-08-15 00:35","Billie Eilish","What Was I Made For? [From The Motion Picture ""Barbie""]",1532
"20466","2023-08-15 00:35","Charli XCX","Speed Drive (From Barbie The Album)",2252
"20467","2023-08-15 00:36","Ava Max","Choose Your Fighter",41424
"20468","2023-08-15 17:54","Ava Max","Choose Your Fighter",673
"20469","2023-08-15 17:54","Ryan Gosling","I’m Just Ken",441
"20470","2023-08-15 17:54","FIFTY FIFTY","Barbie Dreams (feat. Kaliii) [From Barbie The Album]",1648
"20471","2023-08-15 17:56","Ava Max","Choose Your Fighter",137514
"20472","2023-08-15 17:59","Tiësto","The Motto",164818
"20473","2023-08-15 18:02","Ava Max","Kings & Queens",162398
"20474","2023-08-15 18:03","FIFTY FIFTY","Barbie Dreams (feat. Kaliii) [From Barbie The Album]",37246
"20475","2023-08-15 18:05","Ava Max","Choose Your Fighter (From Barbie The Album)",123065
"20476","2023-08-15 18:16","Ava Max","Choose Your Fighter",22940
"20477","2023-08-15 18:16","Cascada","Everytime We Touch",11570
"20478","2023-08-15 18:17","Cascada","Everytime We Touch - Sound Rush Remix",50490
"20479","2023-08-15 18:21","Klaypex","Lights",248275
"20480","2023-08-15 18:24","Cascada","Like the Way I Do - Vau Boy Remix",157714
"20481","2023-08-15 18:28","Klaypex","Satellites",33996
"20482","2023-08-15 18:28","Klaypex","Satellites",237333
"20483","2023-08-15 18:32","Ava Max","Blood, Sweat & Tears",193947
"20484","2023-08-15 18:34","Ava Max","Choose Your Fighter",8250
"20485","2023-08-15 18:34","Cascada","Like the Way I Do - Vau Boy Remix",107276
"20486","2023-08-15 18:34","fun.","We Are Young (feat. Janelle Monáe)",143972
"20487","2023-08-15 18:37","Ava Max","My Head & My Heart",174760
"20488","2023-08-15 18:40","Jonas Brothers","Sucker",181026
"20489","2023-08-15 18:43","David Guetta","I'm Good (Blue)",175238
"20490","2023-08-15 18:46","Loreen","Tattoo",37496
"20491","2023-08-15 18:46","Tiësto","The Motto",164818
"20492","2023-08-15 18:46","Tiësto","The Motto",0
"20493","2023-08-15 18:47","David Guetta","I'm Good (Blue)",450
"20494","2023-08-15 18:47","Jonas Brothers","Sucker",0
"20495","2023-08-15 18:49","Ava Max","My Head & My Heart",175340
"20496","2023-08-15 18:50","Jonas Brothers","Sucker",30219
"20497","2023-08-15 18:52","Lil Nas X","MONTERO (Call Me By Your Name)",137704
"20498","2023-08-15 18:55","Billie Eilish","bad guy",194087
"20499","2023-08-15 18:58","Young Bombs","Kinda Funny (feat. Audrey Mika)",121951
"20500","2023-08-15 19:00","Hot Shade","Melodies",160565
"20501","2023-08-15 19:03","Alesso","Words (feat. Zara Larsson)",142677
"20502","2023-08-15 19:04","Mark Ronson","Nothing Breaks Like a Heart (feat. Miley Cyrus)",99633
"20503","2023-08-15 19:04","Dua Lipa","Dance The Night (From Barbie The Album)",11290
"20504","2023-08-15 19:05","Bella Poarch","Build a Bitch",9150
"20505","2023-08-15 19:05","Sam Smith","Unholy (feat. Kim Petras)",920
"20506","2023-08-15 19:05","Miley Cyrus","Prisoner (feat. Dua Lipa)",1290
"20507","2023-08-15 19:05","Miley Cyrus","Midnight Sky",930
"20508","2023-08-15 19:07","Ava Max","My Way",141598
"20509","2023-08-15 19:10","OneRepublic","Run",168259
"20510","2023-08-15 19:13","Tiësto","The Motto",164818
"20511","2023-08-15 19:16","Jonas Brothers","Only Human",183000
"20512","2023-08-15 19:18","Dua Lipa","We're Good",165506
"20513","2023-08-15 19:21","Harry Styles","Watermelon Sugar",174000
"20514","2023-08-15 19:24","Loreen","Tattoo",183374
"20515","2023-08-15 19:27","Marshmello","Leave Before You Love Me (with Jonas Brothers)",154983
"20516","2023-08-15 19:29","GAMPER & DADONI","On Repeat",136417
"20517","2023-08-15 19:32","Ariana Grande","7 rings",178626
"20518","2023-08-15 19:35","salem ilese","Mad at Disney",136838
"20519","2023-08-15 19:38","Le Youth","Clap Your Hands (feat. Ava Max)",201578
"20520","2023-08-15 19:41","Tiësto","10:35",172252
"20521","2023-08-15 19:45","Ed Sheeran","Bad Habits",230746
"20522","2023-08-15 19:48","Ava Max","Salt",180283
"20523","2023-08-15 19:51","David Guetta","I'm Good (Blue)",175238
"20524","2023-08-15 19:53","Ava Max","My Head & My Heart",6780
"20525","2023-08-15 19:53","Amba Shepherd","Fly Away - Sunset Bros Radio Remix",5220
"20526","2023-08-15 19:53","Jonas Brothers","Sucker",155836
"20527","2023-08-15 19:54","Amba Shepherd","Fly Away - Sunset Bros Radio Remix",9125
"20528","2023-08-15 19:57","Klaas","Fighter - Mazza & Tenashar Remix",209200
"20529","2023-08-15 20:00","Armin van Buuren","Unlove You - Club Mix",161953
"20530","2023-08-15 20:03","Klaas","Someone Like You - Mazza & Tenashar Remix",197200
"20531","2023-08-15 20:05","Halsey","Walls Could Talk",101789
"20532","2023-08-15 20:08","Faouzia","Tears of Gold",176117
"20533","2023-08-15 20:11","Sam Smith","Dancing With A Stranger (with Normani)",171029
"20534","2023-08-15 20:13","bülow","Sweet Little Lies",175066
"20535","2023-08-15 20:17","Zedd","Good Thing (with Kehlani)",210901
"20536","2023-08-15 20:19","Jonas Brothers","What A Man Gotta Do",134268
"20537","2023-08-15 20:22","Madison Beer","Good In Goodbye",141949
"20538","2023-08-15 20:24","Billie Eilish","Therefore I Am",173539
"20539","2023-08-15 20:27","OneRepublic","Rescue Me",159650
"20540","2023-08-15 20:30","Sabrina Carpenter","Looking at Me",181120
"20541","2023-08-15 20:33","Alexander Stewart","Backwards",172500
"20542","2023-08-15 20:35","Lil Nas X","THATS WHAT I WANT",143901
"20543","2023-08-15 20:40","Lady Gaga","Bad Romance",294573
"20544","2023-08-15 20:43","Mabel","Mad Love - Sped-Up Version",141343
"20545","2023-08-15 20:46","Years & Years","Valentino",181683
"20546","2023-08-15 20:49","Alessia Cara","Ready",178693
"20547","2023-08-15 20:52","Discrete","Never Know",182294
"20548","2023-08-15 20:55","Ava Max","Kings & Queens",162398
"20549","2023-08-15 20:58","Sam Smith","Diamonds",213869
"20550","2023-08-15 21:03","Jennifer Lopez","On The Floor",284866
"20551","2023-08-15 21:05","Sub Urban","INFERNO",133133
"20552","2023-08-15 21:22","Doja Cat","Boss Bitch",134239
"20553","2023-08-15 21:24","Au/Ra","Dance in the Dark",12283
"20554","2023-08-15 21:24","Klaas","Someone Like You - Mazza & Tenashar Remix",766
"20555","2023-08-15 21:24","Charlotte Lawrence","Why Do You Love Me",78593
"20556","2023-08-15 21:24","Halsey","Without Me",1671
"20557","2023-08-15 21:25","Ava Max","Blood, Sweat & Tears",3715
"20558","2023-08-15 21:25","Ava Max","My Head & My Heart",63576
"20559","2023-08-15 21:27","Ava Max","Choose Your Fighter",111757
"20560","2023-08-15 21:30","Holly Humberstone","Scarlett",196226
"20561","2023-08-15 21:32","Emei","Scatterbrain",129938
"20562","2023-08-15 21:35","Sophie Holohan","Cognitive Dissonance",176000
"20563","2023-08-16 00:07","Bridget Kearney","I Bet Ur",205053
"20564","2023-08-16 12:28","Today, Explained","Suing big food",6803
"20565","2023-08-16 12:28","Today, Explained","Why Maui burned",215156
"20566","2023-08-16 12:39","Today, Explained","A postpartum pill",527557
"20567","2023-08-16 12:43","Glass Animals","Your Love (Deja Vu) - Stripped Back",248838
"20568","2023-08-16 12:43","On Planets","Don't Think So Hard",20802
"20569","2023-08-16 12:46","Ark Patrol","Darling, You Can't Walk Away",193140
"20570","2023-08-16 12:50","ANIMA!","Overflow",227506
"20571","2023-08-16 12:55","Telula","Let Me In",275374
"20572","2023-08-16 12:59","SN0WCRASH","Switching Off",230595
"20573","2023-08-16 13:02","The Dropout","Missed Messages",211552
"20574","2023-08-16 13:05","Absofacto","Someone Else’s Dream (slenderbodies Remix)",177913
"20575","2023-08-16 13:08","sharks!","black hole",174111
"20576","2023-08-16 13:14","Fewjar","Skeleton",324133
"20577","2023-08-16 13:52","O Mer","Semi-Automatic",261460
"20578","2023-08-16 13:53","GRiZ","Know Time Like The Present",22904
"20579","2023-08-16 13:57","Trip the Witch","Planet Td1",296000
"20580","2023-08-16 14:01","Tonio Sagan","Rise",237140
"20581","2023-08-16 14:07","Little Tybee","Languid",321000
"20582","2023-08-16 14:11","barking continues","same old me",248528
"20583","2023-08-16 14:14","Raffaella","Maps",210136
"20584","2023-08-16 14:18","ASL","Voodoo",239114
"20585","2023-08-16 14:23","Sims","Oakland Ave Catalpas",252560
"20586","2023-08-16 14:26","Just Friends","Dosed",224000
"20587","2023-08-16 14:30","Eleni Drake","Pink Pools",198250
"20588","2023-08-16 14:34","Bace","I Can't",234208
"20589","2023-08-16 14:37","DOUBLECAMP","Dreamers",178709
"20590","2023-08-16 14:42","Nick Lutsko","Sideshow",329957
"20591","2023-08-16 14:46","Lydia","Let It Cover Me Up",221826
"20592","2023-08-16 14:49","Mushroom People","Lowws",181747
"20593","2023-08-16 14:51","MOONZz","Indigo",150371
"20594","2023-08-16 14:54","Run River North","Hummingbird",172740
"20595","2023-08-16 14:59","Hundred Waters","Firelight",271813
"20596","2023-08-16 15:03","Half Moon Run","Jello on my Mind",232760
