"track_name","min_played","artist_name","artist_id","album_id","album_type","album_release_date","album_release_year","album_release_date_precision","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","track_id","analysis_url","time_signature","disc_number","duration_ms","explicit","track_href","is_local","track_preview_url","track_number","type","track_uri","external_urls.spotify","album_name","key_name","mode_name","key_mode"
"Vigilante",0.0661666666666667,"Hiroyuki Sawano","0Riv2KnFcLZA3JSVryRg4y","0qbCFg0xqkC0TUadjNaTfu","album","2018-11-28","2018","day","0.539","0.83","5","-7.38","0","0.0354","4.1e-05","0.00019","0.342","0.364","130.001","56gXhLZNBqY3tlHjrYMFRG","https://api.spotify.com/v1/audio-analysis/56gXhLZNBqY3tlHjrYMFRG","4","1","224884","FALSE","https://api.spotify.com/v1/tracks/56gXhLZNBqY3tlHjrYMFRG","FALSE","https://p.scdn.co/mp3-preview/a9a7a457bedc0e2fbb92dc3140d85510ede3ae30?cid=c754a384dab5409faec10df188bbe142","1","track","spotify:track:56gXhLZNBqY3tlHjrYMFRG","https://open.spotify.com/track/56gXhLZNBqY3tlHjrYMFRG","MOBILE SUIT GUNDAM NT (Narrative) Original Motion Picture Soundtrack","F","minor","F minor"
"Goodbye Yellow Brick Road - Remastered 2014",0.0603666666666667,"Elton John","3PhoLpVuITZKcymswpck5b","5WupqgR68HfuHt3BMJtgun","album","1973-10-05","1973","day","0.559","0.473","5","-7.712","1","0.0279","0.446","0.00141","0.154","0.397","121.227","4IRHwIZHzlHT1FQpRa5RdE","https://api.spotify.com/v1/audio-analysis/4IRHwIZHzlHT1FQpRa5RdE","4","1","192826","FALSE","https://api.spotify.com/v1/tracks/4IRHwIZHzlHT1FQpRa5RdE","FALSE",NA,"4","track","spotify:track:4IRHwIZHzlHT1FQpRa5RdE","https://open.spotify.com/track/4IRHwIZHzlHT1FQpRa5RdE","Goodbye Yellow Brick Road (Remastered)","F","major","F major"
"Back For Me",0.0599,"Electric Guest","7sgWBYtJpblXpJl2lU5WVs","4ncZdrGiO459vrUU1yYCCA","album","2017-02-17","2017","day","0.721","0.655","4","-4.747","0","0.0274","0.0859","4.52e-05","0.0592","0.522","133.027","2XkGsXn2ajii2gzxnZLYip","https://api.spotify.com/v1/audio-analysis/2XkGsXn2ajii2gzxnZLYip","4","1","201613","FALSE","https://api.spotify.com/v1/tracks/2XkGsXn2ajii2gzxnZLYip","FALSE",NA,"6","track","spotify:track:2XkGsXn2ajii2gzxnZLYip","https://open.spotify.com/track/2XkGsXn2ajii2gzxnZLYip","Plural","E","minor","E minor"
"In The Dark",0.0595833333333333,"Ava Max","4npEfmQ6YuiwW1GpUmaq3F","5NgQit6EhPnx84bxgVVDRQ","album","2023-01-27","2023","day","0.735","0.788","1","-3.057","0","0.0395","0.182","1.8e-06","0.0709","0.563","126.03","6xd51Blf4S1T98r9iykAER","https://api.spotify.com/v1/audio-analysis/6xd51Blf4S1T98r9iykAER","4","1","172720","FALSE","https://api.spotify.com/v1/tracks/6xd51Blf4S1T98r9iykAER","FALSE","https://p.scdn.co/mp3-preview/266cee888fb80ea9282a4f88eb11e0327941e632?cid=c754a384dab5409faec10df188bbe142","8","track","spotify:track:6xd51Blf4S1T98r9iykAER","https://open.spotify.com/track/6xd51Blf4S1T98r9iykAER","Diamonds & Dancefloors","C#","minor","C# minor"
"The Cut Off (feat. kiLL edward)",0.0591666666666667,"J. Cole","6l3HvQ5sa6mXTsMTB19rO5","4Wv5UAieM1LDEYVq5WmqDd","album","2018-04-20","2018","day","0.734","0.543","1","-7.979","1","0.4","0.186","0","0.372","0.336","78.168","3rFF7kSm5qBOOPs6ljFgPp","https://api.spotify.com/v1/audio-analysis/3rFF7kSm5qBOOPs6ljFgPp","4","1","237295","TRUE","https://api.spotify.com/v1/tracks/3rFF7kSm5qBOOPs6ljFgPp","FALSE",NA,"4","track","spotify:track:3rFF7kSm5qBOOPs6ljFgPp","https://open.spotify.com/track/3rFF7kSm5qBOOPs6ljFgPp","KOD","C#","major","C# major"
"Nothing Without You",0.0581666666666667,"Fleetwood Mac","08GQAI4eElDnROBrJRGE0X","2efkPPuJQ7JrTloWk4lhiV","album","1995-10-10","1995","day","0.658","0.716","2","-8.222","1","0.0291","0.357","6.13e-06","0.0373","0.728","121.395","2aSnARcwLmTpPZUAuDB3WU","https://api.spotify.com/v1/audio-analysis/2aSnARcwLmTpPZUAuDB3WU","4","1","188813","FALSE","https://api.spotify.com/v1/tracks/2aSnARcwLmTpPZUAuDB3WU","FALSE","https://p.scdn.co/mp3-preview/09ac7d1ecdc9dd337f72a77cc6c9860a46c20b47?cid=c754a384dab5409faec10df188bbe142","6","track","spotify:track:2aSnARcwLmTpPZUAuDB3WU","https://open.spotify.com/track/2aSnARcwLmTpPZUAuDB3WU","Time","D","major","D major"
"Nothing Without You",0.0581666666666667,"The Weeknd","1Xyo4u8uXC1ZmMpatF05PJ","35dut3ICqF3NEDkjxfzJJ1","album","2023-03-14","2023","day","0.599","0.576","1","-9.156","1","0.0884","0.0729","0","0.0997","0.231","109.962","3iPmwJh56xbDF7Xduimf0d","https://api.spotify.com/v1/audio-analysis/3iPmwJh56xbDF7Xduimf0d","4","1","198654","FALSE","https://api.spotify.com/v1/tracks/3iPmwJh56xbDF7Xduimf0d","FALSE",NA,"15","track","spotify:track:3iPmwJh56xbDF7Xduimf0d","https://open.spotify.com/track/3iPmwJh56xbDF7Xduimf0d","Starboy (Deluxe)","C#","major","C# major"
"Nothing Without You",0.0581666666666667,"The Weeknd","1Xyo4u8uXC1ZmMpatF05PJ","2ODvWsOgouMbaA5xf0RkJe","album","2016-11-25","2016","day","0.575","0.634","1","-8.1","1","0.068","0.0646","0","0.0878","0.191","109.825","57qiTKh8bVX0VtfUNTQqhw","https://api.spotify.com/v1/audio-analysis/57qiTKh8bVX0VtfUNTQqhw","4","1","198653","FALSE","https://api.spotify.com/v1/tracks/57qiTKh8bVX0VtfUNTQqhw","FALSE",NA,"15","track","spotify:track:57qiTKh8bVX0VtfUNTQqhw","https://open.spotify.com/track/57qiTKh8bVX0VtfUNTQqhw","Starboy","C#","major","C# major"
"Before my body is dry",0.0573333333333333,"Hiroyuki Sawano","0Riv2KnFcLZA3JSVryRg4y","4ychNYz4lSm9AoX6VfZnHA","album","2013-12-25","2013","day","0.398","0.712","3","-6.378","0","0.0767","0.0104","9.1e-05","0.0667","0.382","119.277","4GubkcRTyLAb4wmQKCEHhG","https://api.spotify.com/v1/audio-analysis/4GubkcRTyLAb4wmQKCEHhG","4","1","248266","FALSE","https://api.spotify.com/v1/tracks/4GubkcRTyLAb4wmQKCEHhG","FALSE","https://p.scdn.co/mp3-preview/6f96b7b208334fae7dda2816a0fc294f8394f376?cid=c754a384dab5409faec10df188bbe142","1","track","spotify:track:4GubkcRTyLAb4wmQKCEHhG","https://open.spotify.com/track/4GubkcRTyLAb4wmQKCEHhG","キルラキルオリジナルサウンドトラック","D#","minor","D# minor"
"Before my body is dry",0.0573333333333333,"Hiroyuki Sawano","0Riv2KnFcLZA3JSVryRg4y","7hhI5DK0xtKjkBmmHUlTg6","album","2013","2013","year","0.398","0.712","3","-6.378","0","0.0767","0.0104","9.1e-05","0.0667","0.382","119.277","1FvZeK3MgmGldxeYDvzanR","https://api.spotify.com/v1/audio-analysis/1FvZeK3MgmGldxeYDvzanR","4","1","248266","FALSE","https://api.spotify.com/v1/tracks/1FvZeK3MgmGldxeYDvzanR","FALSE","https://p.scdn.co/mp3-preview/6f96b7b208334fae7dda2816a0fc294f8394f376?cid=c754a384dab5409faec10df188bbe142","1","track","spotify:track:1FvZeK3MgmGldxeYDvzanR","https://open.spotify.com/track/1FvZeK3MgmGldxeYDvzanR","キルラキル コンプリートサウンドトラック","D#","minor","D# minor"
"Kids",0.0572666666666667,"Childish Gambino","73sIBHcqh3Z3NyqHKZ7FOL","2nkHPk6e7TgemWh07yFHxh","album","2011-11-15","2011","day","0.679","0.468","9","-11.142","1","0.0935","0.0319","0","0.261","0.353","85.009","6sqnXfS724yPZtLxrLXZuA","https://api.spotify.com/v1/audio-analysis/6sqnXfS724yPZtLxrLXZuA","4","1","297933","TRUE","https://api.spotify.com/v1/tracks/6sqnXfS724yPZtLxrLXZuA","FALSE","https://p.scdn.co/mp3-preview/546c3eda1ac1da72f09be7551da52b6fb27e2ae4?cid=c754a384dab5409faec10df188bbe142","10","track","spotify:track:6sqnXfS724yPZtLxrLXZuA","https://open.spotify.com/track/6sqnXfS724yPZtLxrLXZuA","Camp","A","major","A major"
"Ashes on The Fire -PTV-",0.0503,"Hiroyuki Sawano","0Riv2KnFcLZA3JSVryRg4y","6ZhZFePX82sWsRzKMdaprL","album","2022-06-22","2022","day","0.216","0.688","5","-9.193","0","0.0501","0.000118","0.878","0.109","0.147","101.024","3SUfTmtF04eIHQ00WPSixB","https://api.spotify.com/v1/audio-analysis/3SUfTmtF04eIHQ00WPSixB","3","1","306840","FALSE","https://api.spotify.com/v1/tracks/3SUfTmtF04eIHQ00WPSixB","FALSE","https://p.scdn.co/mp3-preview/af0deb8807966ecb145c045bf542e74687fee700?cid=c754a384dab5409faec10df188bbe142","3","track","spotify:track:3SUfTmtF04eIHQ00WPSixB","https://open.spotify.com/track/3SUfTmtF04eIHQ00WPSixB","Attack On Titan The Final Season Original Soundtrack 02","F","minor","F minor"
"ELO",0.0503,"Hiroyuki Sawano","0Riv2KnFcLZA3JSVryRg4y","6ZhZFePX82sWsRzKMdaprL","album","2022-06-22","2022","day","0.168","0.408","4","-11.23","0","0.0339","0.0149","0.897","0.125","0.128","140.704","5udbUimtsff6w1Ekx6sMCN","https://api.spotify.com/v1/audio-analysis/5udbUimtsff6w1Ekx6sMCN","4","1","281333","FALSE","https://api.spotify.com/v1/tracks/5udbUimtsff6w1Ekx6sMCN","FALSE","https://p.scdn.co/mp3-preview/27ff68cc56eab75ccdc318bc711f5c258e887b82?cid=c754a384dab5409faec10df188bbe142","13","track","spotify:track:5udbUimtsff6w1Ekx6sMCN","https://open.spotify.com/track/5udbUimtsff6w1Ekx6sMCN","Attack On Titan The Final Season Original Soundtrack 02","E","minor","E minor"
"Bauklotze",0.0499166666666667,"Hiroyuki Sawano","0Riv2KnFcLZA3JSVryRg4y","3WDkuVqT1OfkTdCyYQ2gXa","album","2013","2013","year","0.545","0.705","11","-5.51","0","0.0525","0.076","0.0024","0.445","0.226","89.939","6oh6pyBUaJWZbhQKsq0iAm","https://api.spotify.com/v1/audio-analysis/6oh6pyBUaJWZbhQKsq0iAm","4","1","236253","FALSE","https://api.spotify.com/v1/tracks/6oh6pyBUaJWZbhQKsq0iAm","FALSE","https://p.scdn.co/mp3-preview/f4cb1745a4a9714789c0ff0d63e8ad0851153154?cid=c754a384dab5409faec10df188bbe142","12","track","spotify:track:6oh6pyBUaJWZbhQKsq0iAm","https://open.spotify.com/track/6oh6pyBUaJWZbhQKsq0iAm","TV Anime ""Attack on Titan"" Original Soundtrack","B","minor","B minor"
"introll",0.0491333333333333,"Logic","4xRYI6VqpkE3UwrDrAZL8L","5gJDUpoOlZxxgk2SDsTa6h","album","2021-07-30","2021","day","0.768","0.503","2","-9.929","1","0.552","0.0867","0.0333","0.104","0.528","162.055","3J7DDL3rGkwlIm4UkIyZcQ","https://api.spotify.com/v1/audio-analysis/3J7DDL3rGkwlIm4UkIyZcQ","4","1","59579","TRUE","https://api.spotify.com/v1/tracks/3J7DDL3rGkwlIm4UkIyZcQ","FALSE",NA,"1","track","spotify:track:3J7DDL3rGkwlIm4UkIyZcQ","https://open.spotify.com/track/3J7DDL3rGkwlIm4UkIyZcQ","Bobby Tarantino III","D","major","D major"
"Ayye",0.0483666666666667,"Mac Miller","4LLpKhyESsyAXpc4laK94U","6TFm9KGW7Lbxrl2Zsg4X9R","album","2010-08-13","2010","day","0.764","0.719","10","-6.939","0","0.0769","0.0613","0","0.0982","0.452","106.96","78844Rxxkl8STQUVbp4vXi","https://api.spotify.com/v1/audio-analysis/78844Rxxkl8STQUVbp4vXi","4","1","165910","TRUE","https://api.spotify.com/v1/tracks/78844Rxxkl8STQUVbp4vXi","FALSE","https://p.scdn.co/mp3-preview/2278b8945f05d93bb124946501123baf27096f35?cid=c754a384dab5409faec10df188bbe142","17","track","spotify:track:78844Rxxkl8STQUVbp4vXi","https://open.spotify.com/track/78844Rxxkl8STQUVbp4vXi","K.I.D.S. (Deluxe)","A#","minor","A# minor"
"Call Your Name (Gv)",0.0452666666666667,"Hiroyuki Sawano","0Riv2KnFcLZA3JSVryRg4y","5ZT4JbMhZU7V8sDPHZhG8h","album","2019-08-26","2019","day","0.592","0.61","8","-5.682","1","0.0294","0.0385","0.0816","0.104","0.162","72.97","4HFytekNqRCDsyX2MlaglV","https://api.spotify.com/v1/audio-analysis/4HFytekNqRCDsyX2MlaglV","4","1","259720","FALSE","https://api.spotify.com/v1/tracks/4HFytekNqRCDsyX2MlaglV","FALSE","https://p.scdn.co/mp3-preview/269ba2174c10a7c9717c3aba6196212d89c69f64?cid=c754a384dab5409faec10df188bbe142","9","track","spotify:track:4HFytekNqRCDsyX2MlaglV","https://open.spotify.com/track/4HFytekNqRCDsyX2MlaglV","""Attack on Titan"" Season 3 Original Soundtrack","G#","major","G# major"
"Rings - Montclair, NJ",0.0437166666666667,"Pinegrove","2gbT6GPXMis0OAkZbEQCYB","5vmuul5vSPAwPnD50b4jPe","album","2023-05-12","2023","day","0.408","0.691","11","-8.985","1","0.0603","0.0546","0.000239","0.678","0.409","123.463","4TqCqSkwXaKNZOqGiIE3iE","https://api.spotify.com/v1/audio-analysis/4TqCqSkwXaKNZOqGiIE3iE","4","1","228905","FALSE","https://api.spotify.com/v1/tracks/4TqCqSkwXaKNZOqGiIE3iE","FALSE","https://p.scdn.co/mp3-preview/2e24a40134a2b4560a5dcb25ab35cda13c6744df?cid=c754a384dab5409faec10df188bbe142","3","track","spotify:track:4TqCqSkwXaKNZOqGiIE3iE","https://open.spotify.com/track/4TqCqSkwXaKNZOqGiIE3iE","Montclair (Live at the Wellmont Theater)","B","major","B major"
"Girl",0.0431666666666667,"Moglii","0lIIsJafIVVi3ruN2vFzpS","28XPag6s9QyvMrL3RQPYrj","album","2017-06-02","2017","day","0.633","0.55","0","-9.613","0","0.106","0.554","6.83e-05","0.107","0.337","119.971","0nuOXBptCBy5UThizlIHfA","https://api.spotify.com/v1/audio-analysis/0nuOXBptCBy5UThizlIHfA","4","1","196000","TRUE","https://api.spotify.com/v1/tracks/0nuOXBptCBy5UThizlIHfA","FALSE","https://p.scdn.co/mp3-preview/367bfb0ff83758373d4b549861094b11946bfdae?cid=c754a384dab5409faec10df188bbe142","1","track","spotify:track:0nuOXBptCBy5UThizlIHfA","https://open.spotify.com/track/0nuOXBptCBy5UThizlIHfA","Naboo","C","minor","C minor"
"Attack on Titan",0.0421666666666667,"Hiroyuki Sawano","0Riv2KnFcLZA3JSVryRg4y","3WDkuVqT1OfkTdCyYQ2gXa","album","2013","2013","year","0.54","0.608","2","-8.498","1","0.0508","0.00182","0.76","0.106","0.0389","125.01","5IzZpz0vA73IIjqFPpXSXP","https://api.spotify.com/v1/audio-analysis/5IzZpz0vA73IIjqFPpXSXP","4","1","256920","FALSE","https://api.spotify.com/v1/tracks/5IzZpz0vA73IIjqFPpXSXP","FALSE","https://p.scdn.co/mp3-preview/e1f39d6cd56d732a5823e9b4ef83c8e37bd8907f?cid=c754a384dab5409faec10df188bbe142","1","track","spotify:track:5IzZpz0vA73IIjqFPpXSXP","https://open.spotify.com/track/5IzZpz0vA73IIjqFPpXSXP","TV Anime ""Attack on Titan"" Original Soundtrack","D","major","D major"
"You Belong With Me",0.0417833333333333,"Taylor Swift","06HL4z0CvFAxyc27GXpf02","43OpbkiiIxJO8ktIB777Nn","album","2008-11-11","2008","day","0.687","0.771","6","-4.424","1","0.0384","0.164","2.46e-05","0.112","0.445","129.964","3as6Wz3mwbTnusWhZjTUNr","https://api.spotify.com/v1/audio-analysis/3as6Wz3mwbTnusWhZjTUNr","4","1","231146","FALSE","https://api.spotify.com/v1/tracks/3as6Wz3mwbTnusWhZjTUNr","FALSE",NA,"12","track","spotify:track:3as6Wz3mwbTnusWhZjTUNr","https://open.spotify.com/track/3as6Wz3mwbTnusWhZjTUNr","Fearless Platinum Edition","F#","major","F# major"
"You Belong With Me",0.0417833333333333,"Taylor Swift","06HL4z0CvFAxyc27GXpf02","2dqn5yOQWdyGwOpOIi9O4x","album","2008-11-11","2008","day","0.687","0.783","6","-4.44","1","0.0386","0.162","1.35e-05","0.114","0.443","129.964","3GCL1PydwsLodcpv0Ll1ch","https://api.spotify.com/v1/audio-analysis/3GCL1PydwsLodcpv0Ll1ch","4","1","231133","FALSE","https://api.spotify.com/v1/tracks/3GCL1PydwsLodcpv0Ll1ch","FALSE",NA,"6","track","spotify:track:3GCL1PydwsLodcpv0Ll1ch","https://open.spotify.com/track/3GCL1PydwsLodcpv0Ll1ch","Fearless","F#","major","F# major"
"Wannabe",0.0402333333333333,"Logic","4xRYI6VqpkE3UwrDrAZL8L","0XLwImzaZEtqHE4NHAepDz","album","2019-05-10","2019","day","0.917","0.828","2","-7.551","1","0.0946","0.0959","0","0.0789","0.706","134.012","3ur6bQ6Jb17tskma4euqZd","https://api.spotify.com/v1/audio-analysis/3ur6bQ6Jb17tskma4euqZd","4","1","78800","TRUE","https://api.spotify.com/v1/tracks/3ur6bQ6Jb17tskma4euqZd","FALSE",NA,"3","track","spotify:track:3ur6bQ6Jb17tskma4euqZd","https://open.spotify.com/track/3ur6bQ6Jb17tskma4euqZd","Confessions of a Dangerous Mind","D","major","D major"
"5 A.M.",0.0394666666666667,"Logic","4xRYI6VqpkE3UwrDrAZL8L","3UTazkAlLS4ZmVbIgJentC","album","2021-06-25","2021","day","0.72","0.677","5","-4.592","1","0.162","0.205","0","0.0966","0.389","174.072","0C1T6YOwB7MMzspV0UbKKA","https://api.spotify.com/v1/audio-analysis/0C1T6YOwB7MMzspV0UbKKA","4","1","220516","TRUE","https://api.spotify.com/v1/tracks/0C1T6YOwB7MMzspV0UbKKA","FALSE",NA,"7","track","spotify:track:0C1T6YOwB7MMzspV0UbKKA","https://open.spotify.com/track/0C1T6YOwB7MMzspV0UbKKA","YS Collection Vol. 1","F","major","F major"
"Is She Gon Pop",0.0394666666666667,"J. Cole","6l3HvQ5sa6mXTsMTB19rO5","5FP9keIJnlSCKnkdVOf623","album","2013-06-18","2013","day","0.54","0.747","0","-8.597","1","0.399","0.0826","1.48e-05","0.231","0.209","177.354","41a70FyJAwtb8yui5Ljnpi","https://api.spotify.com/v1/audio-analysis/41a70FyJAwtb8yui5Ljnpi","4","1","165400","TRUE","https://api.spotify.com/v1/tracks/41a70FyJAwtb8yui5Ljnpi","FALSE",NA,"19","track","spotify:track:41a70FyJAwtb8yui5Ljnpi","https://open.spotify.com/track/41a70FyJAwtb8yui5Ljnpi","Born Sinner (Deluxe Version)","C","major","C major"
"1-800-273-8255",0.0356,"Logic","4xRYI6VqpkE3UwrDrAZL8L","1HiN2YXZcc3EjmVZ4WjfBk","album","2017-05-05","2017","day","0.62","0.574","5","-7.788","0","0.0479","0.569","0","0.19","0.357","100.023","5tz69p7tJuGPeMGwNTxYuV","https://api.spotify.com/v1/audio-analysis/5tz69p7tJuGPeMGwNTxYuV","4","1","250173","TRUE","https://api.spotify.com/v1/tracks/5tz69p7tJuGPeMGwNTxYuV","FALSE",NA,"10","track","spotify:track:5tz69p7tJuGPeMGwNTxYuV","https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV","Everybody","F","minor","F minor"
"all the good girls go to hell",0.0344333333333333,"Billie Eilish","6qqNVTkY8uBg9cP3Jd7DAH","0S0KGZnfBGSIssfF54WSJh","album","2019-03-29","2019","day","0.726","0.444","8","-8.922","0","0.372","0.283","0.143","0.177","0.569","185.044","6IRdLKIyS4p7XNiP8r6rsx","https://api.spotify.com/v1/audio-analysis/6IRdLKIyS4p7XNiP8r6rsx","4","1","168839","FALSE","https://api.spotify.com/v1/tracks/6IRdLKIyS4p7XNiP8r6rsx","FALSE",NA,"5","track","spotify:track:6IRdLKIyS4p7XNiP8r6rsx","https://open.spotify.com/track/6IRdLKIyS4p7XNiP8r6rsx","WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?","G#","minor","G# minor"
"Friends",0.03405,"The Weeknd","1Xyo4u8uXC1ZmMpatF05PJ","4M2Mf4pmARKGVT9MLCe3HA","album","2022-12-15","2022","day","0.288","0.294","4","-18.851","0","0.039","0.42","0.923","0.0722","0.0368","103.639","5ju0Kbl3sSFocxjouvxZmP","https://api.spotify.com/v1/audio-analysis/5ju0Kbl3sSFocxjouvxZmP","4","1","107145","FALSE","https://api.spotify.com/v1/tracks/5ju0Kbl3sSFocxjouvxZmP","FALSE",NA,"12","track","spotify:track:5ju0Kbl3sSFocxjouvxZmP","https://open.spotify.com/track/5ju0Kbl3sSFocxjouvxZmP","Avatar: The Way of Water (Original Motion Picture Soundtrack)","E","minor","E minor"
"LOVE. FEAT. ZACARI.",0.0332666666666667,"Kendrick Lamar","2YZyLoL8N0Wb9xBt1NhZWg","4alcGHjstaALJHHiljfy3H","album","2017-12-08","2017","day","0.8","0.585","10","-7.343","1","0.0924","0.264","0","0.153","0.779","126.058","0R9U7yIlLm8KAL6iQbwKKT","https://api.spotify.com/v1/audio-analysis/0R9U7yIlLm8KAL6iQbwKKT","4","1","213400","TRUE","https://api.spotify.com/v1/tracks/0R9U7yIlLm8KAL6iQbwKKT","FALSE",NA,"5","track","spotify:track:0R9U7yIlLm8KAL6iQbwKKT","https://open.spotify.com/track/0R9U7yIlLm8KAL6iQbwKKT","DAMN. COLLECTORS EDITION.","A#","major","A# major"
"LOVE. FEAT. ZACARI.",0.0332666666666667,"Kendrick Lamar","2YZyLoL8N0Wb9xBt1NhZWg","4eLPsYPBmXABThSJ821sqY","album","2017-04-14","2017","day","0.8","0.585","10","-7.343","1","0.0924","0.264","0","0.153","0.779","126.058","6PGoSes0D9eUDeeAafB2As","https://api.spotify.com/v1/audio-analysis/6PGoSes0D9eUDeeAafB2As","4","1","213400","TRUE","https://api.spotify.com/v1/tracks/6PGoSes0D9eUDeeAafB2As","FALSE",NA,"10","track","spotify:track:6PGoSes0D9eUDeeAafB2As","https://open.spotify.com/track/6PGoSes0D9eUDeeAafB2As","DAMN.","A#","major","A# major"
"Numbers",0.0332666666666667,"Logic","4xRYI6VqpkE3UwrDrAZL8L","3UTazkAlLS4ZmVbIgJentC","album","2021-06-25","2021","day","0.641","0.768","1","-6.351","1","0.0997","0.0247","0","0.208","0.501","80.019","4j9O2n3czrw000jY8ouJZ8","https://api.spotify.com/v1/audio-analysis/4j9O2n3czrw000jY8ouJZ8","4","1","240168","TRUE","https://api.spotify.com/v1/tracks/4j9O2n3czrw000jY8ouJZ8","FALSE",NA,"6","track","spotify:track:4j9O2n3czrw000jY8ouJZ8","https://open.spotify.com/track/4j9O2n3czrw000jY8ouJZ8","YS Collection Vol. 1","C#","major","C# major"
"Ville Mentality",0.0325,"J. Cole","6l3HvQ5sa6mXTsMTB19rO5","3CCnGldVQ90c26aFATC1PW","album","2016-12-09","2016","day","0.87","0.386","7","-7.843","0","0.0684","0.745","0.00013","0.122","0.642","119.91","2z3joGXrdGL2iEjIKQTiN1","https://api.spotify.com/v1/audio-analysis/2z3joGXrdGL2iEjIKQTiN1","3","1","194346","TRUE","https://api.spotify.com/v1/tracks/2z3joGXrdGL2iEjIKQTiN1","FALSE",NA,"4","track","spotify:track:2z3joGXrdGL2iEjIKQTiN1","https://open.spotify.com/track/2z3joGXrdGL2iEjIKQTiN1","4 Your Eyez Only","G","minor","G minor"
"HiiiPower",0.03095,"Kendrick Lamar","2YZyLoL8N0Wb9xBt1NhZWg","1bkN9nIkkCnXeG4yitVS1J","album","2011-07-02","2011","day","0.695","0.827","6","-5.742","0","0.282","0.179","0","0.283","0.538","81.024","4WEuEfFiczWxblHyuucSBL","https://api.spotify.com/v1/audio-analysis/4WEuEfFiczWxblHyuucSBL","4","1","279854","TRUE","https://api.spotify.com/v1/tracks/4WEuEfFiczWxblHyuucSBL","FALSE","https://p.scdn.co/mp3-preview/edb8228a8275649710e96d7ba2d132ebcbd5ba28?cid=c754a384dab5409faec10df188bbe142","15","track","spotify:track:4WEuEfFiczWxblHyuucSBL","https://open.spotify.com/track/4WEuEfFiczWxblHyuucSBL","Section.80","F#","minor","F# minor"
"Mourning",0.0294,"Post Malone","246dkjvS1zLTtiykXe5h60","1F9LY06gadScF4g3g3BrDC","album","2023-08-02","2023","day","0.6","0.664","9","-4.6","1","0.0339","0.0881","0","0.279","0.266","74.009","5NsdWdkHR3AScw6EKj51CA","https://api.spotify.com/v1/audio-analysis/5NsdWdkHR3AScw6EKj51CA","4","1","147819","TRUE","https://api.spotify.com/v1/tracks/5NsdWdkHR3AScw6EKj51CA","FALSE",NA,"5","track","spotify:track:5NsdWdkHR3AScw6EKj51CA","https://open.spotify.com/track/5NsdWdkHR3AScw6EKj51CA","AUSTIN (Bonus)","A","major","A major"
"Mourning",0.0294,"Post Malone","246dkjvS1zLTtiykXe5h60","6r1lh7fHMB499vGKtIyJLy","album","2023-07-28","2023","day","0.549","0.636","9","-4.636","1","0.0387","0.0968","0","0.279","0.266","74.142","3pI3nzi2Y0Iyj1nATDOeQV","https://api.spotify.com/v1/audio-analysis/3pI3nzi2Y0Iyj1nATDOeQV","4","1","147819","TRUE","https://api.spotify.com/v1/tracks/3pI3nzi2Y0Iyj1nATDOeQV","FALSE",NA,"5","track","spotify:track:3pI3nzi2Y0Iyj1nATDOeQV","https://open.spotify.com/track/3pI3nzi2Y0Iyj1nATDOeQV","AUSTIN","A","major","A major"
"Opps (with Yugen Blakrok)",0.0294,"Kendrick Lamar","2YZyLoL8N0Wb9xBt1NhZWg","3pLdWdkj83EYfDN6H2N8MR","album","2018-02-09","2018","day","0.706","0.775","1","-6.819","1","0.335","0.152","3.32e-05","0.416","0.847","127.929","7bUcBztfGqO7cSI2gMZeCI","https://api.spotify.com/v1/audio-analysis/7bUcBztfGqO7cSI2gMZeCI","4","1","180893","TRUE","https://api.spotify.com/v1/tracks/7bUcBztfGqO7cSI2gMZeCI","FALSE",NA,"5","track","spotify:track:7bUcBztfGqO7cSI2gMZeCI","https://open.spotify.com/track/7bUcBztfGqO7cSI2gMZeCI","Black Panther The Album Music From And Inspired By","C#","major","C# major"
"Pressure",0.02905,"Paramore","74XFHRwlV6OrjEM0A2NCMF","67f6SSb8yKduNCK15DsafC","album","2005-07-26","2005","day","0.509","0.887","2","-3.785","1","0.0958","0.00166","7.98e-06","0.0994","0.661","161.99","7mG2RbhyzGsjpQOz568d39","https://api.spotify.com/v1/audio-analysis/7mG2RbhyzGsjpQOz568d39","4","1","185733","FALSE","https://api.spotify.com/v1/tracks/7mG2RbhyzGsjpQOz568d39","FALSE","https://p.scdn.co/mp3-preview/bbabd75aaf73ee1a73d166002c18e960b4b4f91b?cid=c754a384dab5409faec10df188bbe142","2","track","spotify:track:7mG2RbhyzGsjpQOz568d39","https://open.spotify.com/track/7mG2RbhyzGsjpQOz568d39","All We Know Is Falling","D","major","D major"
